laptop_specs_id,laptop_specs_source,laptop_specs_brand,laptop_specs_name,laptop_specs_cpu,laptop_specs_vga,laptop_specs_ram_amount,laptop_specs_ram_type,laptop_specs_storage_amount,laptop_specs_storage_type,laptop_specs_webcam_resolution,laptop_specs_screen_size,laptop_specs_screen_resolution,laptop_specs_screen_refresh_rate,laptop_specs_screen_brightness,laptop_specs_battery_capacity,laptop_specs_battery_cells,laptop_specs_weight,laptop_specs_default_os,laptop_specs_warranty,laptop_specs_price,laptop_specs_width,laptop_specs_depth,laptop_specs_height,laptop_specs_number_usb_a_ports,laptop_specs_number_usb_c_ports,laptop_specs_number_hdmi_ports,laptop_specs_number_ethernet_ports,laptop_specs_number_audio_jacks,cpu_specs_name,cpu_specs_performance_clockspeed,cpu_specs_performance_turbospeed,cpu_specs_performance_cores,cpu_specs_performance_threads,cpu_specs_efficient_clockspeed,cpu_specs_efficient_turbospeed,cpu_specs_efficient_cores,cpu_specs_efficient_threads,cpu_specs_tdp,cpu_specs_multithread_rating,cpu_specs_single_thread_rating,cpu_specs_l1_instruction_cache,cpu_specs_l1_data_cache,cpu_specs_l2_cache,cpu_specs_l3_cache,cpu_specs_eff_l1_instruction_cache,cpu_specs_eff_l1_data_cache,cpu_specs_eff_l2_cache,cpu_specs_integer_math,cpu_specs_floating_point_math,cpu_specs_find_prime_numbers,cpu_specs_random_string_sorting,cpu_specs_data_encryption,cpu_specs_data_compression,cpu_specs_physics,cpu_specs_extended_instructions,cpu_specs_single_thread,gpu_specs_name,gpu_specs_avg_g3d_mark,gpu_specs_bus_interface,gpu_specs_max_memory_size,gpu_specs_core_clock,gpu_specs_max_direct,gpu_specs_open_gl,gpu_specs_max_tdp,gpu_specs_test_directx_9,gpu_specs_test_directx_10,gpu_specs_test_directx_11,gpu_specs_test_directx_12,gpu_specs_test_gpu_compute
1951,laptopworld,acer,laptop acer predator helios neo 16 phn16-72-71um nh.qnmsv.002 (intel core i7-14700hx | 16gb | 1tb | rtx 4070 8gb | 16 inch wqxga | win 11 | đen),intel core i7 14700hx,geforce rtx 4070,16.0,ddr5,,,yes,16.0,2560x1600,240.0,500.0,90.0,4.0,2.8,windows 11 home,12.0,51290000,,,,3.0,1.0,1.0,1.0,1.0,intel core i7 14700hx,2.10,5.50,8,16,1.50,3.90,12.0,12.0,55.00,37380,3997,8 x 32 kb,8 x 48 kb,8 x 2048 kb,33 mb,12 x 64 kb,12 x 32 kb,3 x 4096 kb,132887,94535,176,48473,26683,445064,2430,26185,3997,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
1952,laptopworld,msi,laptop msi thin 15 b13uc 1411vn (core™ i7-13620h | 8gb | 512gb | rtx 3050 | 15.6 inch fhd 144hz | win 11 | xám),intel core i7 13620h,geforce rtx 3050,8.0,ddr4,512.0,ssd,yes,15.6,1920x1080,144.0,,52.4,3.0,1.86,windows 11 home,24.0,18490000,,,,3.0,1.0,1.0,0.0,1.0,intel core i7 13620h,2.40,4.90,6,12,1.80,3.60,4.0,4.0,45.00,24850,3689,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,84451,62278,100,29800,16091,290251,1678,18001,3689,geforce rtx 3050,9458.0,pcie 4.0 x8,4096.0,712.0,12_2,4.6,75.0,118.0,55.0,73.0,45.0,3865.0
1953,laptopworld,lenovo,laptop lenovo legion slim 5 16ahp9 83dh003avn (ryzen™ 7-8845hs | 16gb | 512gb | rtx 4060 8gb | 16inch wqxga 165hz | win 11 | xám),amd ryzen 7 8845hs,geforce rtx 4060,16.0,ddr5,,,yes,16.0,2560x1600,165.0,300.0,80.0,4.0,2.3,windows 11 home,24.0,35990000,,,,2.0,2.0,1.0,1.0,1.0,amd ryzen 7 8845hs,3.80,5.10,8,16,,,,,45.00,28820,3770,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,99823,60655,87,40633,20762,351350,1350,26137,3770,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
1954,laptopworld,lenovo,laptop lenovo legion 7 16irx9 83fd006jvn (core™ i9-14900hx | 32gb | 1tb | rtx™ 4070 | 16inch 3.2k 165hz | win 11 | trắng),intel core i9 14900hx,geforce rtx 4070,32.0,ddr5,1024.0,ssd,yes,16.0,3200x2000,165.0,430.0,99.99,4.0,2.24,windows 11 home,24.0,62890000,,,,2.0,3.0,1.0,0.0,1.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4070,19567.0,pcie 4.0 x16,8192.0,1230.0,12_2,4.6,115.0,222.0,118.0,178.0,85.0,8362.0
1955,laptopworld,dell,"laptop dell gaming g15 5535  (ryzen™ 7-7840hs, ram 16gb, 512gb ssd, rtx 4060 8gb, 15.6 inch fhd 165hz, win 11, xám)",amd ryzen 7 7840hs,geforce rtx 4060,16.0,ddr5,512.0,ssd,yes,15.6,1920x1080,165.0,,86.0,6.0,2.81,windows 11 home,12.0,26990000,,,,3.0,1.0,1.0,1.0,1.0,amd ryzen 7 7840hs,3.80,5.10,8,16,,,,,54.00,28908,3785,8 x 32 kb,8 x 32 kb,8 x 1024 kb,16 mb,,,,100265,60846,89,39677,20946,350660,1389,26105,3785,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
1956,laptopworld,asus,"laptop asus rog strix g16 g614jv-n4156w (core™ i7-13650hx | 16gb | 512gb | rtx 4060 8gb | 16inch qhd+, 240hz | win 11 | xám)",intel core i7 13650hx,geforce rtx 4060,16.0,ddr5,512.0,ssd,yes,16.0,2560x1600,240.0,500.0,90.0,4.0,2.5,windows 11 home,24.0,36790000,,,,2.0,2.0,1.0,0.0,1.0,intel core i7 13650hx,2.60,4.90,6,12,1.90,3.60,8.0,8.0,55.00,31424,3815,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,105161,77290,103,41975,22302,396717,1754,23899,3815,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
1957,laptopworld,asus,laptop asus rog zephyrus g16 gu603vu-n4019w (core™ i7-13620h | 16gb | 512gb | rtx 4050 6gb | 16.0inch qhd+ 240hz | win11 | xám),intel core i7 13620h,geforce rtx 4050,16.0,ddr4,512.0,ssd,yes,16.0,2560x1600,240.0,500.0,90.0,4.0,2.0,windows 11 home,24.0,36990000,,,,2.0,2.0,1.0,0.0,1.0,intel core i7 13620h,2.40,4.90,6,12,1.80,3.60,4.0,4.0,45.00,24850,3689,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,84451,62278,100,29800,16091,290251,1678,18001,3689,geforce rtx 4050,14428.0,pcie 4.0 x16,6144.0,1605.0,12_2,4.6,115.0,186.0,81.0,131.0,61.0,5939.0
1958,laptopworld,asus,laptop asus rog zephyrus g16 gu605mv-qr196w (intel® core™ ultra 9 185h | 32gb | 1tb | rtx™ 4060 8gb | 16 inch 2.5k 240hz oled | win 11 | trắng),intel core ultra 9 185h,geforce rtx 4060,32.0,ddr5,1024.0,ssd,yes,16.0,2560x1600,240.0,,90.0,4.0,1.85,windows 11 home,24.0,62990000,,,,2.0,2.0,1.0,0.0,1.0,intel core ultra 9 185h,2.30,5.10,6,12,1.80,3.80,10.0,10.0,45.00,29319,3702,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,99135,73478,124,38235,19907,340819,1988,20244,3702,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
1959,laptopworld,apple,"macbook air z15y0063v 13.6inch 16gb, 256gb starlight- 2022 (apple vn)",apple m2 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,500.0,52.6,,,macos,12.0,29990000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1960,laptopworld,apple,"macbook air z15s006j7 13.6inch 16gb, 256gb space gray- 2022 (apple vn)",apple m2 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,500.0,52.6,,,macos,12.0,29990000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1961,laptopworld,apple,macbook air m3 13.6inch mc8m4sa/a space grey - 2024 (apple vn),apple m3 8 core,,16.0,,512.0,ssd,yes,13.6,2560x1664,60.0,,52.6,,,macos,12.0,37590000,,,,0.0,0.0,0.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1962,laptopworld,apple,macbook air m3 13.6inch mc8n4sa/a silver - 2024 (apple vn),apple m3 8 core,,16.0,,512.0,ssd,yes,13.6,2560x1664,60.0,,52.6,,,macos,12.0,37590000,,,,0.0,0.0,0.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1963,laptopworld,apple,macbook air m3 13.6inch mc8q4sa/a midnight - 2024 (apple vn),apple m3 8 core,,16.0,,512.0,ssd,yes,13.6,2560x1664,60.0,,52.6,,,macos,12.0,37590000,,,,0.0,0.0,0.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1964,laptopworld,apple,macbook air m3 13.6inch mc8p4sa/a starlight  - 2024 (apple vn),apple m3 8 core,,16.0,,512.0,ssd,yes,13.6,2560x1664,60.0,,52.6,,,macos,12.0,37590000,,,,0.0,0.0,0.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1965,laptopworld,apple,macbook air m3 13.6inch mc8g4sa/a space grey- 2024 (apple vn),apple m3 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,,52.6,,,macos,12.0,27590000,,,,0.0,0.0,0.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1966,laptopworld,apple,macbook air m3 13.6inch mc8h4sa/a silver- 2024 (apple vn),apple m3 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,,52.6,,,macos,12.0,27590000,,,,0.0,0.0,0.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1967,laptopworld,apple,macbook air m3 13.6inch mc8k4sa/a midnight- 2024 (apple vn),apple m3 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,,52.6,,,macos,12.0,27590000,,,,0.0,0.0,0.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1968,laptopworld,apple,macbook air m3 13.6inch mc8j4sa/a starlight- 2024 (apple vn),apple m3 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,,52.6,,,macos,12.0,27590000,,,,0.0,0.0,0.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1969,laptopworld,apple,macbook pro 14 inch m4 mw2w3sa/a silver (chính hãng apple việt nam),apple m4 10 core,,16.0,,,,yes,14.2,3024x1964,120.0,,72.4,,1.55,macos,12.0,39790000,31.26,22.12,4.0,,,,,,apple m4 10 core,3.90,,4,4,3.90,,6.0,6.0,22.00,24394,4589,6 x 128 kb,6 x 64 kb,1 x 4096 kb,,,,,60381,50137,264,35049,15265,284727,2581,13988,4589,,,,,,,,,,,,,
1970,laptopworld,apple,macbook pro 14 inch m4 mw2u3sa/a space black (chính hãng apple việt nam),apple m4 10 core,,16.0,,,,yes,14.2,3024x1964,120.0,,72.4,,1.55,macos,12.0,39790000,31.26,22.12,4.0,,,,,,apple m4 10 core,3.90,,4,4,3.90,,6.0,6.0,22.00,24394,4589,6 x 128 kb,6 x 64 kb,1 x 4096 kb,,,,,60381,50137,264,35049,15265,284727,2581,13988,4589,,,,,,,,,,,,,
1971,laptopworld,apple,macbook pro 14 inch m4 mw2x3sa/a silver (chính hãng apple việt nam),apple m4 10 core,,16.0,,,,yes,14.2,3024x1964,120.0,,72.4,,1.55,macos,12.0,44590000,31.26,22.12,4.0,,,,,,apple m4 10 core,3.90,,4,4,3.90,,6.0,6.0,22.00,24394,4589,6 x 128 kb,6 x 64 kb,1 x 4096 kb,,,,,60381,50137,264,35049,15265,284727,2581,13988,4589,,,,,,,,,,,,,
1972,laptopworld,apple,macbook pro 14 inch m4 mw2v3sa/a space black (chính hãng apple việt nam),apple m4 10 core,,16.0,,,,yes,14.2,3024x1964,120.0,,72.4,,1.55,macos,12.0,44590000,31.26,22.12,4.0,,,,,,apple m4 10 core,3.90,,4,4,3.90,,6.0,6.0,22.00,24394,4589,6 x 128 kb,6 x 64 kb,1 x 4096 kb,,,,,60381,50137,264,35049,15265,284727,2581,13988,4589,,,,,,,,,,,,,
1973,laptopworld,apple,macbook pro 14 inch m4 mcx14sa/a silver (chính hãng apple việt nam),apple m4 10 core,,16.0,,,,yes,14.2,3024x1964,120.0,,72.4,,1.55,macos,12.0,49390000,31.26,22.12,4.0,,,,,,apple m4 10 core,3.90,,4,4,3.90,,6.0,6.0,22.00,24394,4589,6 x 128 kb,6 x 64 kb,1 x 4096 kb,,,,,60381,50137,264,35049,15265,284727,2581,13988,4589,,,,,,,,,,,,,
1974,laptopworld,apple,macbook pro 14inch m3 mr7k3sa/a silver (chính hãng apple việt nam),apple m3 8 core,,512.0,,8.0,,yes,14.2,3024x1964,120.0,,70.0,,1.55,macos,12.0,42990000,31.26,22.12,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1975,laptopworld,apple,macbook pro 14 inch m3 pro mrx43sa/a space black (chính hãng apple việt nam),apple m3 pro 12 core,,,,18.0,,yes,14.2,3024x1964,120.0,,72.4,,1.61,macos,12.0,58990000,31.26,22.12,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 pro 12 core,4.00,,6,6,,,6.0,6.0,27.00,25717,4490,,,,,,,,58525,67754,253,38036,15675,313335,2182,14938,4490,,,,,,,,,,,,,
1976,laptopworld,apple,macbook pro 14 inch m3 pro mrx73sa/a silver (chính hãng apple việt nam),apple m3 pro 12 core,,,,18.0,,yes,14.2,3024x1964,120.0,,72.4,,1.61,macos,12.0,58990000,31.26,22.12,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 pro 12 core,4.00,,6,6,,,6.0,6.0,27.00,25717,4490,,,,,,,,58525,67754,253,38036,15675,313335,2182,14938,4490,,,,,,,,,,,,,
1977,laptopworld,apple,macbook pro 14 inch m3 max mrx53sa/a space black (chính hãng apple việt nam),apple m3 max 14 core,,,,36.0,,yes,14.2,3024x1964,120.0,,72.4,,1.62,macos,12.0,78990000,31.26,22.12,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 max 14 core,4.00,,10,10,,,4.0,4.0,78.00,36559,4774,,,,,,,,78626,111437,518,53210,21365,461605,4276,21631,4774,,,,,,,,,,,,,
1978,laptopworld,apple,macbook pro 14 inch m3 max mrx83sa/a silver (chính hãng apple việt nam),apple m3 max 14 core,,,,36.0,,yes,14.2,3024x1964,120.0,,72.4,,1.62,macos,12.0,78990000,31.26,22.12,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 max 14 core,4.00,,10,10,,,4.0,4.0,78.00,36559,4774,,,,,,,,78626,111437,518,53210,21365,461605,4276,21631,4774,,,,,,,,,,,,,
1979,laptopworld,apple,macbook pro 16 inch m3 pro mrw23sa/a space black (chính hãng apple việt nam),apple m3 pro 12 core,,512.0,,36.0,,yes,16.2,3456x2234,120.0,,100.0,,2.14,macos,12.0,72490000,35.57,24.81,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 pro 12 core,4.00,,6,6,,,6.0,6.0,27.00,25717,4490,,,,,,,,58525,67754,253,38036,15675,313335,2182,14938,4490,,,,,,,,,,,,,
1980,laptopworld,apple,macbook pro 16 inch m3 pro mrw63sa/a silver (chính hãng apple việt nam),apple m3 pro 12 core,,512.0,,36.0,,yes,16.2,3456x2234,120.0,,100.0,,2.14,macos,12.0,72490000,35.57,24.81,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 pro 12 core,4.00,,6,6,,,6.0,6.0,27.00,25717,4490,,,,,,,,58525,67754,253,38036,15675,313335,2182,14938,4490,,,,,,,,,,,,,
1981,laptopworld,apple,macbook pro 16 inch m3 max mrw33sa/a space black (chính hãng apple việt nam),apple m3 max 14 core,,,,36.0,,yes,16.2,3456x2234,120.0,,100.0,,2.14,macos,12.0,88490000,35.57,24.81,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 max 14 core,4.00,,10,10,,,4.0,4.0,78.00,36559,4774,,,,,,,,78626,111437,518,53210,21365,461605,4276,21631,4774,,,,,,,,,,,,,
1982,laptopworld,apple,macbook pro 16 inch m3 max mrw73sa/a silver (chính hãng apple việt nam),apple m3 max 14 core,,,,36.0,,yes,16.2,3456x2234,120.0,,100.0,,2.14,macos,12.0,88490000,35.57,24.81,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 max 14 core,4.00,,10,10,,,4.0,4.0,78.00,36559,4774,,,,,,,,78626,111437,518,53210,21365,461605,4276,21631,4774,,,,,,,,,,,,,
1983,laptopworld,apple,macbook pro 16 inch m3 max muw63sa/a space black (chính hãng apple việt nam),apple m3 max 16 core,,,,48.0,,yes,16.2,3456x2234,120.0,,100.0,,2.14,macos,12.0,101990000,35.57,24.81,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 max 16 core,4.00,,12,12,,,4.0,4.0,78.00,41013,4785,,,,,,,,91393,131765,575,61778,24822,531567,4275,23436,4785,,,,,,,,,,,,,
1984,laptopworld,apple,macbook pro 16 inch m3 max muw73sa/a silver (chính hãng apple việt nam),apple m3 max 16 core,,,,48.0,,yes,16.2,3456x2234,120.0,,100.0,,2.14,macos,12.0,101990000,35.57,24.81,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 max 16 core,4.00,,12,12,,,4.0,4.0,78.00,41013,4785,,,,,,,,91393,131765,575,61778,24822,531567,4275,23436,4785,,,,,,,,,,,,,
1985,laptopworld,apple,macbook pro 16 inch m3 pro mrw13sa/a space black (chính hãng apple việt nam),apple m3 pro 12 core,,512.0,,18.0,,yes,16.2,3456x2234,120.0,,100.0,,2.14,macos,12.0,62990000,35.57,24.81,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 pro 12 core,4.00,,6,6,,,6.0,6.0,27.00,25717,4490,,,,,,,,58525,67754,253,38036,15675,313335,2182,14938,4490,,,,,,,,,,,,,
1986,laptopworld,apple,macbook pro 16 inch m3 pro mrw43sa/a silver (chính hãng apple việt nam),apple m3 pro 12 core,,512.0,,18.0,,yes,16.2,3456x2234,120.0,,100.0,,2.14,macos,12.0,62990000,35.57,24.81,3.0,0.0,0.0,1.0,0.0,0.0,apple m3 pro 12 core,4.00,,6,6,,,6.0,6.0,27.00,25717,4490,,,,,,,,58525,67754,253,38036,15675,313335,2182,14938,4490,,,,,,,,,,,,,
1987,laptopworld,apple,"macbook air 13.6inch 24gb, 256gb silver- 2022 (apple vn)",apple m2 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,500.0,52.6,,,macos,12.0,33990000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1988,laptopworld,apple,"macbook air 15.3inch 16gb, 256gb space grey- 2023 (apple vn)",apple m2 8 core,,8.0,,256.0,ssd,yes,15.3,2880x1864,60.0,,66.5,,,macos,12.0,36490000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1989,laptopworld,apple,"macbook air 15.3inch 16gb, 256gb silver- 2023 (apple vn)",apple m2 8 core,,8.0,,256.0,ssd,yes,15.3,2880x1864,60.0,,66.5,,,macos,12.0,36490000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1990,laptopworld,apple,"macbook air 15.3inch 16gb, 256gb starlight - 2023 (apple vn)",apple m2 8 core,,8.0,,256.0,ssd,yes,15.3,2880x1864,60.0,,66.5,,,macos,12.0,36490000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1996,laptopworld,apple,macbook air m3 13.6inch mrxn3sa/a space grey- 2024 (apple vn),apple m3 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,,52.6,,,macos,12.0,26890000,,,,0.0,0.0,0.0,0.0,0.0,apple m3 8 core,4.00,,4,4,,,4.0,4.0,20.00,19219,4752,,,,,,,,42024,48660,236,27669,11548,229079,1878,10038,4752,,,,,,,,,,,,,
1997,laptopworld,apple,"macbook air mly13sa/a 13.6inch 8gb, 256gb starlight- 2022 (apple vn)",apple m2 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,500.0,52.6,,,macos,12.0,24690000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1998,laptopworld,apple,"macbook air mly33sa/a 13.6inch 8gb, 256gb midnight- 2022 (apple vn)",apple m2 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,60.0,500.0,52.6,,,macos,12.0,24690000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1999,laptopworld,apple,"macbook air mlxx3sa/a 13.6inch 8gb, 512gb space gray - 2022 (apple vn)",apple m2 8 core,,8.0,,512.0,ssd,yes,13.6,2560x1664,60.0,500.0,52.6,,,macos,12.0,31490000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
2000,laptopworld,apple,"macbook air mly03sa/a 13.6inch 8gb, 512gb silver - 2022 (apple vn)",apple m2 8 core,,8.0,,512.0,ssd,yes,13.6,2560x1664,60.0,500.0,52.6,,,macos,12.0,31490000,,,,0.0,0.0,0.0,0.0,0.0,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
2001,laptopworld,acer,laptop acer nitro v 15 propanel anv15-51-56d5 nh.qn9sv.00b (core i5-13420h | 16gb | 512gb | rtx 3050 6gb | 15.6 inch fhd 180hz | win 11 | đen),intel core i5 13420h,geforce rtx 3050,16.0,ddr5,,,yes,15.6,1920x1080,180.0,300.0,57.0,4.0,2.1,windows 11 home,12.0,24990000,,,,3.0,1.0,1.0,0.0,1.0,intel core i5 13420h,2.10,4.60,4,8,1.50,3.40,4.0,4.0,45.00,18351,3454,4 x 32 kb,4 x 48 kb,4 x 1280 kb,12 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,60332,44607,54,22863,12242,223438,1061,13756,3454,geforce rtx 3050,9458.0,pcie 4.0 x8,4096.0,712.0,12_2,4.6,75.0,118.0,55.0,73.0,45.0,3865.0
2002,laptopworld,acer,laptop acer nitro v 15 propanel anv15-51-73bt nh.qnasv.009 (core i7-13620h | 16gb | 512gb | rtx 2050 4gb | 15.6 inch fhd 180hz | win 11 | đen),intel core i7 13620h,geforce rtx 2050,16.0,ddr5,,,yes,15.6,1920x1080,180.0,300.0,57.0,4.0,2.1,windows 11 home,12.0,25990000,,,,3.0,1.0,1.0,0.0,1.0,intel core i7 13620h,2.40,4.90,6,12,1.80,3.60,4.0,4.0,45.00,24850,3689,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,84451,62278,100,29800,16091,290251,1678,18001,3689,geforce rtx 2050,7671.0,pcie 3.0 x8,4096.0,1185.0,12_2,4.6,45.0,105.0,39.0,48.0,41.0,3467.0
2003,laptopworld,dell,laptop dell mobile precision workstation 3590 (ultra 7 165h | 16gb | 512gb | 15.6 inch fhd | win 11 pro),intel core ultra 7 165h,,16.0,ddr5,512.0,ssd,yes,15.6,1920x1080,60.0,250.0,54.0,3.0,1.62,windows 11 pro,36.0,42990000,,,,2.0,2.0,1.0,1.0,0.0,intel core ultra 7 165h,1.40,5.00,6,12,0.90,3.80,10.0,10.0,28.00,26289,3533,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,90049,67820,120,32999,17568,297978,1832,17657,3533,,,,,,,,,,,,,
2004,laptopworld,msi,laptop msi crosshair 16 hx d14vfkg 860vn (core i9-14900hx | 16gb | 1tb | rtx 4060 | 16 inch qhd+ 240hz | win 11 | xám),intel core i9 14900hx,geforce rtx 4060,16.0,ddr5,1024.0,ssd,yes,16.0,2560x1600,240.0,,90.0,4.0,2.5,windows 11 home,24.0,40990000,,,,3.0,1.0,1.0,0.0,1.0,intel core i9 14900hx,2.20,5.80,8,16,1.60,4.10,16.0,16.0,55.00,45650,4300,8 x 32 kb,8 x 48 kb,8 x 2048 kb,36 mb,16 x 64 kb,16 x 32 kb,4 x 4096 kb,163612,116486,201,62740,34092,564409,2769,32655,4300,geforce rtx 4060,17662.0,pcie 4.0 x16,8192.0,1470.0,12_2,4.6,115.0,218.0,110.0,159.0,73.0,6828.0
